facility_id,facility_name,category_main,category_detail,address,gu_name,dong_name,capacity,source_file,lon,lat,road_address,jibun_address,geocode_status,geocode_provider,geocode_query,geocode_error,geocode_sido,geocode_gu,geocode_dong,kakao_address_type,kakao_h_code,kakao_b_code,kakao_building_name,kakao_zone_no,grid_id,grid_id_50m
M-G2597,도봉하루요양원2호점,의료,(노인복지시설) 노인요양공동생활가정,"서울특별시 도봉구 방학로3길 103, 6층 (쌍문동, 춘광빌딩)",도봉구,쌍문동,,02_노인의료복지시설.csv,127.039129219623,37.6585407619914,서울 도봉구 방학로3길 103,서울 도봉구 쌍문동 557,OK,kakao,"서울특별시 도봉구 방학로3길 103, 6층 (쌍문동, 춘광빌딩)",,서울,도봉구,쌍문2동,ROAD_ADDR,1132067000.0,1132010500.0,,1395.0,G-25,G50-00136-00528
M-G2659,마더노인요양센터,의료,(노인복지시설) 노인요양시설,"서울특별시 강동구 명일로 230, 2층 (길동, 삼보프리빌)",강동구,강동,,02_노인의료복지시설.csv,127.146795933858,37.5391455227,서울 강동구 명일로 230,서울 강동구 길동 106-7,OK,kakao,"서울특별시 강동구 명일로 230, 2층 (길동, 삼보프리빌)",,서울,강동구,길동,ROAD_ADDR,1174068500.0,1174010500.0,삼보프리빌,5345.0,T-34,G50-00401-00718
M-G2687,엘림요양원,의료,(노인복지시설) 노인요양공동생활가정,"서울특별시 중랑구 봉우재로 79, 3층 (상봉동, 화성빌딩)",중랑구,상봉동,,02_노인의료복지시설.csv,127.081968450451,37.5919509903381,서울 중랑구 봉우재로 79,서울 중랑구 상봉동 125-68,OK,kakao,"서울특별시 중랑구 봉우재로 79, 3층 (상봉동, 화성빌딩)",,서울,중랑구,상봉2동,ROAD_ADDR,1126059000.0,1126010200.0,,2139.0,N-29,G50-00284-00604
M-G2744,실버빌노인요양원2호점,의료,(노인복지시설) 노인요양시설,"서울특별시 도봉구 노해로 277 (창동, 우진빌딩)",도봉구,창동,,02_노인의료복지시설.csv,127.038946988708,37.6518209357097,서울 도봉구 노해로 277,서울 도봉구 창동 700-8,OK,kakao,"서울특별시 도봉구 노해로 277 (창동, 우진빌딩)",,서울,도봉구,창5동,ROAD_ADDR,1132051500.0,1132010700.0,우진빌딩,1428.0,H-25,G50-00151-00528
M-G2778,우리엄마요양원,의료,(노인복지시설) 노인요양공동생활가정,"서울특별시 성북구 보문로 123, 3층 (보문동2가)",성북구,보문동,,02_노인의료복지시설.csv,127.018731048851,37.5859942042235,서울 성북구 보문로 123,서울 성북구 보문동2가 104,OK,kakao,"서울특별시 성북구 보문로 123, 3층 (보문동2가)",,서울,성북구,보문동,ROAD_ADDR,1129061000.0,1129013100.0,,2871.0,O-23,G50-00297-00492
M-G2846,한가람요양원,의료,(노인복지시설) 노인요양시설,"서울특별시 강서구 등촌로 183, 4층,5층 (등촌동)",강서구,등촌동,,02_노인의료복지시설.csv,126.862263586062,37.5462537856239,서울 강서구 등촌로 183,서울 강서구 등촌동 512-15,OK,kakao,"서울특별시 강서구 등촌로 183, 4층,5층 (등촌동)",,서울,강서구,등촌2동,ROAD_ADDR,1150053000.0,1150010200.0,세스빌딩,7668.0,S-9,G50-00385-00215
M-G2883,실버캐슬요양타운,의료,(노인복지시설) 노인요양시설,서울특별시 양천구 신월로 107 (신월동),양천구,신월동,,02_노인의료복지시설.csv,126.835833586938,37.5161816366741,서울 양천구 신월로 107,서울 양천구 신월동 982-5,OK,kakao,서울특별시 양천구 신월로 107 (신월동),,서울,양천구,신월7동,ROAD_ADDR,1147061100.0,1147010300.0,,8044.0,W-7,G50-00452-00169
M-G2893,정원요양원,의료,(노인복지시설) 노인요양공동생활가정,"서울특별시 중랑구 용마산로112길 90, 4층 (망우동)",중랑구,망우동,,02_노인의료복지시설.csv,127.105413256553,37.5988807341502,서울 중랑구 용마산로112길 90,서울 중랑구 망우동 152-1,OK,kakao,"서울특별시 중랑구 용마산로112길 90, 4층 (망우동)",,서울,중랑구,망우본동,ROAD_ADDR,1126065500.0,1126010500.0,성공빌딩,2179.0,M-31,G50-00268-00645
M-G2901,경복궁요양센터,의료,(노인복지시설) 노인요양시설,서울특별시 송파구 성내천로47길 40 (마천동),송파구,마천동,,02_노인의료복지시설.csv,127.157436264244,37.4964780870974,서울 송파구 성내천로47길 40,서울 송파구 마천동 595,OK,kakao,서울특별시 송파구 성내천로47길 40 (마천동),,서울,송파구,마천1동,ROAD_ADDR,1171054000.0,1171011400.0,,5748.0,Y-35,G50-00496-00737
M-G3008,강북재활요양원2호점,의료,(노인복지시설) 노인요양공동생활가정,"서울특별시 도봉구 도봉로 669, 601호 (방학동, 이정빌딩)",도봉구,방학동,,02_노인의료복지시설.csv,127.042312187739,37.6643162151208,서울 도봉구 도봉로 669,서울 도봉구 방학동 680-1,OK,kakao,"서울특별시 도봉구 도봉로 669, 601호 (방학동, 이정빌딩)",,서울,도봉구,방학1동,ROAD_ADDR,1132069000.0,1132010600.0,,1346.0,F-25,G50-00123-00533
M-G3010,강북재활요양원,의료,(노인복지시설) 노인요양공동생활가정,"서울특별시 도봉구 도봉로 669, 601호 (방학동, 이정빌딩)",도봉구,방학동,,02_노인의료복지시설.csv,127.042312187739,37.6643162151208,서울 도봉구 도봉로 669,서울 도봉구 방학동 680-1,OK,kakao,"서울특별시 도봉구 도봉로 669, 601호 (방학동, 이정빌딩)",,서울,도봉구,방학1동,ROAD_ADDR,1132069000.0,1132010600.0,,1346.0,F-25,G50-00123-00533
M-G3078,가족사랑요양원,의료,(노인복지시설) 노인요양시설,"서울특별시 금천구 시흥대로 214, 10층 (시흥동)",금천구,시흥동,,02_노인의료복지시설.csv,126.901712234507,37.4530428916984,서울 금천구 시흥대로 214,서울 금천구 시흥동 889-8,OK,kakao,"서울특별시 금천구 시흥대로 214, 10층 (시흥동)",,서울,금천구,시흥1동,ROAD_ADDR,1154567000.0,1154510300.0,비즈메드빌딩,8628.0,AD-13,G50-00592-00285
M-G3095,큰사랑요양원,의료,(노인복지시설) 노인요양시설,"서울특별시 도봉구 도봉로180길 46, 5층 (도봉동)",도봉구,도봉동,,02_노인의료복지시설.csv,127.047755299754,37.682232817909,서울 도봉구 도봉로180길 46,서울 도봉구 도봉동 62-40,OK,kakao,"서울특별시 도봉구 도봉로180길 46, 5층 (도봉동)",,서울,도봉구,도봉2동,ROAD_ADDR,1132052200.0,1132010800.0,,1320.0,D-26,G50-00083-00543
M-G3108,행복마지요양원,의료,(노인복지시설) 노인요양시설,"서울특별시 강서구 강서로12길 8-8, 1,2층 (화곡동, 근상프리즘주상복합아파트)",강서구,화곡동,,02_노인의료복지시설.csv,126.847540389537,37.5312646884143,서울 강서구 강서로12길 8-8,서울 강서구 화곡동 342-35,OK,kakao,"서울특별시 강서구 강서로12길 8-8, 1,2층 (화곡동, 근상프리즘주상복합아파트)",,서울,강서구,화곡8동,ROAD_ADDR,1150059300.0,1150010300.0,근상프리즘주상복합아파트,7760.0,U-8,G50-00418-00189
M-G3115,청춘요양원,의료,(노인복지시설) 노인요양시설,"서울특별시 도봉구 도봉로180길 46, 4층 (도봉동)",도봉구,도봉동,,02_노인의료복지시설.csv,127.047755299754,37.682232817909,서울 도봉구 도봉로180길 46,서울 도봉구 도봉동 62-40,OK,kakao,"서울특별시 도봉구 도봉로180길 46, 4층 (도봉동)",,서울,도봉구,도봉2동,ROAD_ADDR,1132052200.0,1132010800.0,,1320.0,D-26,G50-00083-00543
M-G3116,은나무요양원,의료,(노인복지시설) 노인요양시설,"서울특별시 도봉구 도봉로180길 46, 6층 (도봉동)",도봉구,도봉동,,02_노인의료복지시설.csv,127.047755299754,37.682232817909,서울 도봉구 도봉로180길 46,서울 도봉구 도봉동 62-40,OK,kakao,"서울특별시 도봉구 도봉로180길 46, 6층 (도봉동)",,서울,도봉구,도봉2동,ROAD_ADDR,1132052200.0,1132010800.0,,1320.0,D-26,G50-00083-00543
M-G3119,행복요양원,의료,(노인복지시설) 노인요양시설,"서울특별시 도봉구 도봉로180길 46, 2층 (도봉동)",도봉구,도봉동,,02_노인의료복지시설.csv,127.047755299754,37.682232817909,서울 도봉구 도봉로180길 46,서울 도봉구 도봉동 62-40,OK,kakao,"서울특별시 도봉구 도봉로180길 46, 2층 (도봉동)",,서울,도봉구,도봉2동,ROAD_ADDR,1132052200.0,1132010800.0,,1320.0,D-26,G50-00083-00543
M-G3121,상계요양원,의료,(노인복지시설) 노인요양시설,서울특별시 노원구 동일로242바길 27 (상계동),노원구,상계동,,02_노인의료복지시설.csv,127.061210277241,37.6743001518189,서울 노원구 동일로242바길 27,서울 노원구 상계동 1000-7,OK,kakao,서울특별시 노원구 동일로242바길 27 (상계동),,서울,노원구,상계1동,ROAD_ADDR,1135063000.0,1135010500.0,,1627.0,E-27,G50-00101-00567
M-G3143,미소사랑요양원,의료,(노인복지시설) 노인요양시설,"서울특별시 도봉구 도봉로180길 46, 3층 (도봉동)",도봉구,도봉동,,02_노인의료복지시설.csv,127.047755299754,37.682232817909,서울 도봉구 도봉로180길 46,서울 도봉구 도봉동 62-40,OK,kakao,"서울특별시 도봉구 도봉로180길 46, 3층 (도봉동)",,서울,도봉구,도봉2동,ROAD_ADDR,1132052200.0,1132010800.0,,1320.0,D-26,G50-00083-00543
M-G3176,효심요양원,의료,(노인복지시설) 노인요양시설,"서울특별시 도봉구 도봉로180길 46, 7층 (도봉동)",도봉구,도봉동,,02_노인의료복지시설.csv,127.047755299754,37.682232817909,서울 도봉구 도봉로180길 46,서울 도봉구 도봉동 62-40,OK,kakao,"서울특별시 도봉구 도봉로180길 46, 7층 (도봉동)",,서울,도봉구,도봉2동,ROAD_ADDR,1132052200.0,1132010800.0,,1320.0,D-26,G50-00083-00543
M-G3186,가족사랑노인요양센터,의료,(노인복지시설) 노인요양공동생활가정,"서울특별시 강북구 월계로 75, 4층 (미아동, 동구빌딩)",강북구,미아동,,02_노인의료복지시설.csv,127.037339190636,37.6132853920915,서울 강북구 월계로 75,서울 강북구 미아동 8-328,OK,kakao,"서울특별시 강북구 월계로 75, 4층 (미아동, 동구빌딩)",,서울,강북구,송중동,ROAD_ADDR,1130554500.0,1130510100.0,,1236.0,L-25,G50-00236-00525
M-G3257,효누리요양원,의료,(노인복지시설) 노인요양공동생활가정,"서울특별시 노원구 한글비석로 422, 3층 (상계동)",노원구,상계동,,02_노인의료복지시설.csv,127.070299634066,37.6620264368073,서울 노원구 한글비석로 422,서울 노원구 상계동 169-75,OK,kakao,"서울특별시 노원구 한글비석로 422, 3층 (상계동)",,서울,노원구,상계5동,ROAD_ADDR,1135067000.0,1135010500.0,,1668.0,F-28,G50-00128-00583
M-G3308,더시그넘하우스 너싱홈,의료,(노인복지시설) 노인요양시설,서울특별시 강남구 자곡로 204-25 (자곡동),강남구,자곡동,,02_노인의료복지시설.csv,127.103778878303,37.4732283306185,서울 강남구 자곡로 204-25,서울 강남구 자곡동 664,OK,kakao,서울특별시 강남구 자곡로 204-25 (자곡동),,서울,강남구,세곡동,ROAD_ADDR,1168070000.0,1168011200.0,더시그넘하우스,6373.0,AA-30,G50-00547-00642
M-G3322,강북실버요양원2호점,의료,(노인복지시설) 노인요양공동생활가정,"서울특별시 도봉구 도봉로 669, 201동 (방학동, 이정빌딩)",도봉구,방학동,,02_노인의료복지시설.csv,127.042312187739,37.6643162151208,서울 도봉구 도봉로 669,서울 도봉구 방학동 680-1,OK,kakao,"서울특별시 도봉구 도봉로 669, 201동 (방학동, 이정빌딩)",,서울,도봉구,방학1동,ROAD_ADDR,1132069000.0,1132010600.0,,1346.0,F-25,G50-00123-00533
M-G3324,강북실버요양원,의료,(노인복지시설) 노인요양공동생활가정,"서울특별시 도봉구 도봉로 669, 201호 (방학동, 이정빌딩)",도봉구,방학동,,02_노인의료복지시설.csv,127.042312187739,37.6643162151208,서울 도봉구 도봉로 669,서울 도봉구 방학동 680-1,OK,kakao,"서울특별시 도봉구 도봉로 669, 201호 (방학동, 이정빌딩)",,서울,도봉구,방학1동,ROAD_ADDR,1132069000.0,1132010600.0,,1346.0,F-25,G50-00123-00533
M-G3335,솔요양원,의료,(노인복지시설) 노인요양공동생활가정,"서울특별시 강서구 강서로17길 25 (화곡동, 3층)",강서구,화곡동,,02_노인의료복지시설.csv,126.844466327817,37.5326384897099,서울 강서구 강서로17길 25,서울 강서구 화곡동 348-21,OK,kakao,"서울특별시 강서구 강서로17길 25 (화곡동, 3층)",,서울,강서구,화곡1동,ROAD_ADDR,1150054000.0,1150010300.0,,7770.0,U-8,G50-00415-00184
M-G3336,푸른요양원,의료,(노인복지시설) 노인요양공동생활가정,"서울특별시 강서구 강서로17길 25 (화곡동, 3층)",강서구,화곡동,,02_노인의료복지시설.csv,126.844466327817,37.5326384897099,서울 강서구 강서로17길 25,서울 강서구 화곡동 348-21,OK,kakao,"서울특별시 강서구 강서로17길 25 (화곡동, 3층)",,서울,강서구,화곡1동,ROAD_ADDR,1150054000.0,1150010300.0,,7770.0,U-8,G50-00415-00184
M-G3337,푸른요양원2호점,의료,(노인복지시설) 노인요양시설,"서울특별시 강북구 도봉로81길 43, 지,1,5~8층 (수유동)",강북구,수유동,,02_노인의료복지시설.csv,127.020604050898,37.6348859817979,서울 강북구 도봉로81길 43,서울 강북구 수유동 47-11,OK,kakao,"서울특별시 강북구 도봉로81길 43, 지,1,5~",,서울,강북구,인수동,ROAD_ADDR,1130566000.0,1130510300.0,푸른요양원,1081.0,I-23,G50-00188-00495
M-G3346,푸른솔요양원,의료,(노인복지시설) 노인요양공동생활가정,"서울특별시 강서구 강서로17길 25 (화곡동, 3층)",강서구,화곡동,,02_노인의료복지시설.csv,126.844466327817,37.5326384897099,서울 강서구 강서로17길 25,서울 강서구 화곡동 348-21,OK,kakao,"서울특별시 강서구 강서로17길 25 (화곡동, 3층)",,서울,강서구,화곡1동,ROAD_ADDR,1150054000.0,1150010300.0,,7770.0,U-8,G50-00415-00184
M-G3364,큰사랑노인요양원,의료,(노인복지시설) 노인요양시설,"서울특별시 도봉구 도봉로152길 26, 7층 (방학동, 렉시온프라자)",도봉구,방학동,,02_노인의료복지시설.csv,127.045274099296,37.6692305048563,서울 도봉구 도봉로152길 26,서울 도봉구 방학동 719-3,OK,kakao,"서울특별시 도봉구 도봉로152길 26, 7층 (방학동, 렉시온프라자)",,서울,도봉구,방학1동,ROAD_ADDR,1132069000.0,1132010600.0,렉시온프라자,1332.0,F-25,G50-00112-00539
M-G3372,도봉하루요양원3호점,의료,(노인복지시설) 노인요양공동생활가정,"서울특별시 도봉구 방학로3길 103, 5층 (쌍문동, 춘광빌딩)",도봉구,쌍문동,,02_노인의료복지시설.csv,127.039129219623,37.6585407619914,서울 도봉구 방학로3길 103,서울 도봉구 쌍문동 557,OK,kakao,"서울특별시 도봉구 방학로3길 103, 5층 (쌍문동, 춘광빌딩)",,서울,도봉구,쌍문2동,ROAD_ADDR,1132067000.0,1132010500.0,,1395.0,G-25,G50-00136-00528
M-G3386,강북요양원,의료,(노인복지시설) 노인요양공동생활가정,"서울특별시 도봉구 도봉로 669, 5층 501호 (방학동, 이정빌딩)",도봉구,방학동,,02_노인의료복지시설.csv,127.042312187739,37.6643162151208,서울 도봉구 도봉로 669,서울 도봉구 방학동 680-1,OK,kakao,"서울특별시 도봉구 도봉로 669, 5층 501호 (방학동, 이정빌딩)",,서울,도봉구,방학1동,ROAD_ADDR,1132069000.0,1132010600.0,,1346.0,F-25,G50-00123-00533
M-G3387,강북요양원2호점,의료,(노인복지시설) 노인요양공동생활가정,"서울특별시 도봉구 도봉로 669, 5층 501호 (방학동, 이정빌딩)",도봉구,방학동,,02_노인의료복지시설.csv,127.042312187739,37.6643162151208,서울 도봉구 도봉로 669,서울 도봉구 방학동 680-1,OK,kakao,"서울특별시 도봉구 도봉로 669, 5층 501호 (방학동, 이정빌딩)",,서울,도봉구,방학1동,ROAD_ADDR,1132069000.0,1132010600.0,,1346.0,F-25,G50-00123-00533
M-G3389,효심요양원2호,의료,(노인복지시설) 노인요양공동생활가정,"서울특별시 중랑구 망우로 171, 4층 (중화동)",중랑구,중화동,,02_노인의료복지시설.csv,127.071741182082,37.5931206498144,서울 중랑구 망우로 171,서울 중랑구 중화동 210-17,OK,kakao,"서울특별시 중랑구 망우로 171, 4층 (중화동)",,서울,중랑구,중화2동,ROAD_ADDR,1126061000.0,1126010300.0,필정형외과,2115.0,N-28,G50-00281-00585
M-G3391,효심요양원1호,의료,(노인복지시설) 노인요양공동생활가정,"서울특별시 중랑구 망우로 171, 4층 (중화동)",중랑구,중화동,,02_노인의료복지시설.csv,127.071741182082,37.5931206498144,서울 중랑구 망우로 171,서울 중랑구 중화동 210-17,OK,kakao,"서울특별시 중랑구 망우로 171, 4층 (중화동)",,서울,중랑구,중화2동,ROAD_ADDR,1126061000.0,1126010300.0,필정형외과,2115.0,N-28,G50-00281-00585
